id,ean13,description,unit_id,number,brand,category_id
8119,"8001876071011","Corazon de Alcaucil Colavita Fra 340 Grm",3,0.34,"COLAVITA",\N
8120,"7798113603036","Fideos Secos Largo Fettuccine con Morron Don Italo x 500 Gr",1,500,"DON ITALO",\N
8121,"7793482000486","Dulce de Arandano Masseube x 450 Gr",3,0.45,"MASSEUBE",\N
8122,"7794770116001","Aceitunas Verdes Yovinessa Premium Frasco x 660 Gr",1,660,"YOVINESSA",\N
8123,"7790742340603","Dulce de Leche Colonial La Serenisima Pote x 400 Gr",1,500,"LA SERENISIMA",\N
8124,"7506195172308","Pampers Premium Care Gde Pampers x 10.00 Un",5,10,"PAMPERS",\N
8125,"7790070410603","Arroz Largo Fino 0000 Luchetti x 1 Kg",3,1,"LUCCHETTI",\N
8126,"7790550075018","Dulce de Naranja Fruta & Fruta x 320 Gr",1,320,"FRUTA & FRUTA",\N
8127,"7791290008342","Suavizante Concentrado Clasico Vivere Dp x 450 Cc",6,450,"VIVERE",\N
8128,"7791293024165","Jabon Bar Sensible Fresh Rexona x 125.00 Gr",1,125,"REXONA",\N
8129,"7793755000694","Energizante Reaktor Botella x 1500 Cc",6,1500,"REAKTOR",\N
8130,"7791130001700","Cera Liq para Calzado Cobra Blanco Botella x 60 Ml",2,60,"COBRA",\N
8131,"7790272006802","Aceite Copisi Girasol y Oliva x 500.00 Ml",2,500,"COPISI",\N
8132,"7790387013511","Yerba Mate Liviana Taragui x 1 Kg",3,1,"TARAGUI",\N
8133,"7795323002246","1 Vital Brick x 200.00 Ml",2,200,"VITAL",\N
8134,"7798108345477","Edulcorante Clasico Carrefour x 100 Sobres",5,100,"CARREFOUR",\N
8135,"7790520018007","Desodorante de Ambientes Glade Autosport Paraiso Azul x 388.00 Kg",3,388,"GLADE AUTOSPORT",\N
8136,"7790580314507","Gomitas Moritas Mogul Doypack x 300 Gr",1,300,"MOGUL",\N
8137,"7896009419294","Crema Dental Multiproteccion Sensodyne x 90 Grs",1,90,"SENSODYNE",\N
8138,"7791476025019","Polenta Egran x 1 Kg",1,1000,"EGRAN",\N
8139,"7791290003514","Limpiador Liquido Pisos Plastificados Cif x 750 Cc",2,750,"CIF",\N
8140,"7506295368458","Crema Dental Accion Duradera Oral B x 90 Grs",1,90,"ORAL B",\N
8141,"7790070414182","Bizcoc Queso Gallo Snack x 100 Gr",1,100,"GALLO SNACK",\N
8142,"0054400000245","Mostaza Dijon de Mesa Grey Poupon Frasco x 227 Gr",1,227,"GREY POUPON",\N
8143,"7506306233362","Antitranspirante Aero Urban Axe x 152 Cc",1,90,"AXE",\N
8144,"7794770105357","Aji Vinagre Yovinesa Frasco x 330 Gr",3,0.33,"YOVINESSA",\N
8145,"7790117002495","Bolsa Asurin 60 x 100 Paquete x 50 Un",5,50,"ASURIN",\N
8147,"7790130000065","Vinagre de Vino Menoyo x 500 Cc",6,500,"MENOYO",\N
8148,"7790520010582","Desodorante Wc Mr Musculo Paraiso Azul Rto 4 en 1 x 38 Gr",1,38,"M.MUSCULO GLADE",\N
8149,"7793377000317","Aceite de Girasol Lagrimas D.Sol 900 Cc",6,900,"LAGRIMAS D.SOL",\N
8150,"7898468503545","Coloracion Alta Moda E Colore 7 Cja x 1 Und",5,1,"ALTA MODA É",\N
8151,"7891008188271","Chocolate con Leche Baton Cja 64 Grm",1,64,"BATON",\N
8152,"7790040174900","Galletitas Macucas Sabor Chocolate Rellena Vainilla x 369.00 Gr",1,369,"MACUCAS",\N
8153,"7796373002231","Esencia de Frutilla Fruglace Botella x 110 Cc",6,110,"FRUGLACE",\N
8154,"7793090104088","Jabon Liquido Komili Coco Doypack x 310 Ml",2,310,"KOMILI",\N
8155,"7790580151300","Caramelos Arcor B.Toffees Ch.",1,238,"CRANDAL",\N
8156,"7791130683661","Limpiador Liquido Marina Procenex x 900 Cc",2,900,"PROCENEX",\N
8157,"7793253400163","Limpiador Ayudin Cocina Doy Pack 900 x 1.25 Kg",3,1.25,"AYUDÍN",\N
8158,"7790036003689","Jugo Light Baggio Naranja Tetrabrik x 1 Lt",4,1000,"BAGGIO PRONTO",\N
8159,"7500435011525","Pañales Talle Xxg Confort Sec Pampers x 18 Un",5,18,"PAMPERS",\N
8160,"8715200813061","After Shave Nivea Balsamo Sensitive Est x 1 00 Ml",2,100,"NIVEA",\N
8161,"7790079016103","Jamon Cocido Feteado Paladini x 200 Grs",1,200,"PALADINI",\N
8162,"7792180001665","Aceite Girasol Cañuelas Pet x 1.5 Lt",4,1.5,"CAÑUELAS",\N
8163,"7790770002894","Toalla Femenina Natural Plus C Gel Nosotras x 16 U",5,16,"NOSOTRAS",\N
8164,"7798065730187","Agua Saborizada Sierra de Los Padres Naranja Pomelo x 1.60 Kg",3,1.6,"SIERRA DE LOS PADRES",\N
8165,"7792798005871","Cerveza Blanca Brahma Lata x 354 Cc",2,350,"BRAHM",\N
8166,"4003790102042","Guantes Vileda Standard Chico Bolsa x 2 Un",5,2,"VILEDA",\N
8167,"7792799000806","Agua S Gas Naranja Durazno Awafrut 500 Cc",6,500,"AWAFRUT",\N
8168,"7790726120061","Dulcypas Bizcochos Dulces",1,200,"DULCYPAS",\N
8169,"7798008381773","Mop Super Vileda S/Cabo 30% Microfibra Rto x 1 Un",5,1,"VILEDA",\N
8170,"7798033333655","Limpiador Liquido Marina Carrefour x 4 Lt",4,0,"CARREFOUR",\N
8171,"7613035065208","Cafe Instantaneo Cortado Nescafe x 0.18 Kg",3,0.18,"NESCAFE",\N
8172,"7798159715755","Gaseosa Carrefour Tonica x 2.25 Lt",4,2.25,"CARREFOUR",\N
8173,"3014260777128","Cepillo Dental Oral B Cross Action Pro-Salud N35 Blister x 1 Un",5,1,"ORAL B",\N
8174,"7898587772655","Ampolla Elvive Rep.Total 5 Ext. x 14.7 Gr",5,1,"AMPOLLA ELVIVE REP.TO",\N
8175,"7798040890103","Aceto Balsamico San Giorgio Andino Futos Del Bosque x 250 Gr",1,250,"SAN GIORGIO",\N
8176,"7622300856854","Jugo en Polvo Anana Clight x 8 Grs",1,8,"CLIGHT",\N
8177,"7792170052011","Bebida Isotonica Gatorade Kids sin Gas Sabor Naranja x 200.00 Ml",2,200,"GATORADE KIDS",\N
8178,"7793253099077","Limpiador Poett Fraganzasuavidaddealgodon x 450.00 Ml",2,450,"POETT",\N
8179,"7797222011213","Colines Tao Chicos Colores Varios Bolsa x 30 Un",5,30,"TAO",\N
8180,"7791130683845","Limpiador Liquido Original Procenex x 1.8 Lt",4,1.8,"PROCENEX",\N
8181,"7794440003310","Esponja Lavavajilla Virulana Pintada Lisa x 1.00 Pc",5,1,"VIRULANA",\N
8182,"7622300869021","Chicles T.Fruti Bazooka Paquete x 15 Gr",1,15,"BAZOOKA",\N
8183,"7898468509165","Alta Moda Reparacion Reconst. Fco Plat. 300 M",4,0.3,"ALTA MODA",\N
8184,"7500435007085","Pañales Talle Xg Premium Care Pampers x 36 Uni",5,36,"PAMPERS",\N
8185,"7791130146180","Limpiador Liquido Plastificaados Lavanda Procenex x 900Cc",2,900,"PROCENEX",\N
8186,"7792180005229","Aceite Cañuelas Oliva Intenso x 500.00 Ml",2,500,"CAÑUELAS",\N
8187,"7798031154160","Fideos Tallarines Knorr x 500 Gr",1,500,"KNORR",\N
8188,"7791290006706","Limpiador Cocina Power Cif x 450 Ml",2,450,"CIF",\N
8189,"7793350991397","Cordones Rex Marron 0,6 Bli 2 Uni",5,2,"REX",\N
8190,"7702018992133","Desodorante Old Spice B.Spray Fresh 107Gr x 107.00 Gr",1,107,"OLD SPICE",\N
8191,"7795711000113","Tapa para Pascualina Villa D Agri 2 x 400 Grs",1,500,"VILLA DAGRI",\N
8192,"0051000093240","Italian Tomato Sauce Brasil Garlic Prego x 737 Gr",5,1,"PREGO",\N
8193,"7791293027463","Shampoo Rizos Obedientes Sedal x 350 Ml",2,350,"SEDAL",\N
8194,"7793350992660","Esponja Brillo Calzado Wassington Negro Paquete x 1 Un",5,1,"WASSINGTON",\N
8195,"7793253000806","Limpiador Liquido Bambu Libre Enjuague Poett x 1.8 Lt",1,1846,"POETT",\N
8196,"7790580108229","Oblea Opera Rellena Sabor Naranja x 27.00 Gr",1,27,"OPERA",\N
8197,"7790272004457","Aceite Cada Dia Girasol x 1500 Cc",6,1500,"SIN MARCA",\N
8198,"7790117001719","Paño Piso 3X2 Skay x 3.00 Un",5,3,"SKAY",\N
8199,"7790040617902","Galletita Pepas Arcor Sabor Vainilla con Dulce x 400.00 Gr",1,400,"ARCOR",\N
8200,"7791520003178","Jabon Corporal Neutro Farmaco x 2.00 Un",5,2,"FARMACO",\N
8201,"7798071130018","Agua Mineral S Gas Ivess 8000 Cc",4,8,"IVESS",\N
8202,"7790036002156","Alimento C Vit C S Gas Vida By Baggio Pera x 1500.00 Cc",6,1500,"VIDA BY BAGGIO",\N
8203,"7793940052002","Manteca Extra La Serenisima x 100 Gr",1,100,"LA SERENISIMA",\N
8204,"7795735000014","Galleta de Hojaldre Don Satur Palmerita x 180.00 Gr",1,180,"DON SATUR",\N
8205,"7792640003314","Acondicionador Tratant Ortiga Muj Capilatis X350Cc",2,350,"ORTIGA MUJER",\N
8206,"7798102571216","Film Adherente Profilm Paq x 100 Mtr",7,100,"PROFILM",\N
8207,"7794770101151","Aceitunas Verdes Yovinessa en Rodajas Sch x 80 Gr",1,80,"YOVINESSA",\N
8208,"7792180004833","Pizza Mama Cocina Plus Clasica x 500.00 Gr",1,500,"MAMA COCINA PLUS",\N
8209,"7791130024006","Detergente Finish para Lavavajillas Tabletas x 294.00 Gr",1,294,"FINISH",\N
8210,"7791290012516","Detergente Aloe y Limon Active Gel Geli Cif X600Cc",2,600,"CIF",\N
8211,"7798159713423","Detergente Ultra Limon Carrefour x 300 Cc",6,300,"CARREFOUR",\N
8212,"7790410000433","Enjuague Ropa Delicare Burbujas Azules Doypack x 900 Cc",6,900,"DELICARE",\N
8213,"7790520007209","Cera Solvente Roble Claro Blem x 1 Lt",6,1000,"BLEM",\N
8214,"7622300739546","Flan Royal Dulce de Leche x 40.00 Gr",1,40,"ROYAL",\N
8215,"7798033333907","Atun Lomitos al Natural Carrefour x 170 Gr",1,170,"CARREFOUR",\N
8216,"7790895000218","Gaseosa Coca Cola Botella Retornable x 2 Lt",6,2000,"COCA COLA",\N
8217,"7794440033447","Fibra Esponja Virulana Multiuso Pak 3 Un + 1 Un Regal",5,4,"VIRULANA",\N
8218,"7798164280040","Agua Mineral Natural con Gas Agua de las Misiones x 1500 Ml",2,1500,"AGUA DE LAS MISIONES",\N
8219,"7794000598157","Knorr Sopa Veg C Fid Letras 10 Knorr Vegetales C Letras x 86.00 Gr",1,86,"KNORR",\N
8220,"7798053650060","Molinillo Mix de Chocolate Indo Frasco x 60 Gr",1,60,"INDO",\N
8221,"7793350000402","Pomada Wassington Liq Negra x 60 Cc",6,60,"WASSINGTON",\N
8222,"7791130189675","Jabon Liquido Antibacterial Espadol Dettol Skincare x 600.00 Ml",2,600,"ESPADOL DETTOL",\N
8223,"7791520082005","Gel Modelador Tresemme Extra Firme Pomo x 200 Gr",2,200,"TRESEMME",\N
8224,"7500435012195","Acondicionador Brillo Extremo Max Pro V Pantene x 200 Ml",6,200,"PANTENE",\N
8225,"7798108342681","Shampoo Kids Bubble-Gum Carrefour X 350 Cc",5,1,"CARREFOUR",\N
8226,"7790244009169","Dulce de Leche San Ignacio x 400 Gr",1,400,"SAN IGNACIO",\N
8227,"7798083730602","Mermelada Light de Higo con Stevia Frasco Cuarto Creciente x 300 Gr",1,300,"CUARTOCRECIENTE",\N
8228,"7790895641183","Bebida Deportiva Powerade Sabor Frutas Tropicales x 500.00 Mlt",2,500,"POWERADE",\N
8229,"7613035168244","Cereal Infantil Trigo y Frutas Nestum Caja x 200 Gr",1,200,"NESTUM",\N
8230,"7790778071212","Fijador en Gel Vo5 Normal Pomo x 200 Gr",1,200,"VO5",\N
8231,"7790740502430","Acondicionador Humectacion Plusbelle x 1 Lt",3,1,"PLUSBELLE",\N
8232,"7791600266363","Desodorante en Aerosol para Damas Ciel D`Or x 186.00 Cc",6,186,"CIEL D`OR",\N
8233,"7794906000143","Premezcla Kapac para Ñoquis Libre Gluten x 500 Gr",3,0.5,"KAPAC",\N
8234,"7790639001990","Gaseosa Cunnington Botella x 500 Cc",6,500,"CUNNINGTON",\N
8235,"7506309850191","Pañales Talle P Pampers Babysan x 36 Uni",5,36,"PAMPERS",\N
8236,"4005900071279","Espuma Afeitar Original Hidratante Nivea x 200.00 Ml",2,200,"NIVEA",\N
8237,"7790250044314","Pañales Talle G Ultra Hiperpack Babysec x 48 Uni",5,3,"BABYSEC",\N
8238,"7790040534506","Galletas Arcor Sabor Chocolate x 108.00 Gr",1,108,"ARCOR",\N
8239,"7792459085907","Fibra Esponja La Gauchita Lisa Paquete x 1 Un",5,1,"GAUCHITA",\N
8240,"7798156490259","Aceite Girasol Los Vascos 900ml",2,900,"LOS VASCOS",\N
8241,"7792459004090","Cepillo de Mano La Gauchita Vehiculos x 1 Un",5,1,"GAUCHITA",\N
8242,"7702018992164","Desodorante Old Spice B.Spray Afterparty 107Gr x 103.00 Gr",1,103,"OLD SPICE",\N
8243,"7791520026030","Jabon Corporal Bebe Neutro sin Perfume Veritas x 120.00 Gr",1,120,"VERITAS BEBÉ",\N
8244,"7791905003366","Jabon Liquido para Ropa Doy Pack Querubin x 3 Lt",4,3,"QUERUBÍN",\N
8245,"7794940000529","Edulcorante Sobres con Aspartamo Hileret Sweet X200U",1,160,"HILERET",\N
8246,"7793126001497","Dulce Diet Artesanal de Frutos Del Bosque Patagonia Berries x 260 Gr",1,260,"PATAGONIA BERRIES",\N
8247,"7798159717100","Pañales Talle G Carrefour x 52 Uni",1,200,"CARREFOUR",\N
8248,"7790040003606","Kesitas 32X75G Kesitas 32X75G Saladas Tipo Snacks x 75.00 Gr",1,75,"KESITAS 32X75G",\N
8249,"7793008013877","Coloracion Issue 3D Gloss N5 Caja x 1 Un",5,1,"ISSUE",\N
8250,"7794000598102","Knorr Sopa Pol C Fid Municion Knorr Pollo C Municion x 84.00 Gr",1,84,"KNORR",\N
8251,"8001200045138","Fideos Vermicelli Agnesi x 500 Grs",5,1,"AGNESI",\N
8252,"7794519008048","Aceite Puro de Girasol El Servidor x 5 Lt",4,5,"EL SERVIDOR",\N
8253,"7792180000002","Pepas Cukis con Mermelada Membrillo Paquete x 380 Gr",1,380,"CUKIS",\N
8254,"7790117001740","Bolsa de Residuos Asurin Verde 60 x 100 Paquete x 10 Un",5,10,"ASURIN",\N
8255,"7793150000305","Limpiador Liquido Nh3 Frag. de Mar Botella x 1.8 Lt",4,1.8,"NH3",\N
8256,"7891024117903","Jabon Liquido Relax Palmolive x 250 Ml",2,250,"PALMOLIVE",\N
8257,"7791290010918","Jabon en Polvo Frag Magicas Drive Matic x 800 Grs",1,800,"DRIVE MATIC",\N
8258,"8410131029672","Atun en Aceite Cubos Robinson Crusoe x 320 Gr",1,165,"ROBINSON CRUSOE",\N
8259,"7791110003069","Fideos Tallarin Manera x 500 Gr",1,500,"MANERA",\N
8260,"7796234000215","Huevo Color Fresco Cal.\"A\" 2Exp. x 12.00 Pce",5,12,"(BLANK)",\N
8261,"7501056332075","Crema Ponds Rejuveness Noche Pote x 100 Gr",1,100,"POND'S",\N
8262,"7790580055905","Caramelos Uva/Cer/Dam Sugus Bolsa x 700 Gr",1,700,"SUGUS",\N
8263,"7622300867973","Caramelos Media Hora Bolsa x 800 Gr",1,800,"STANI",\N
8264,"7501086454181","Cepillo Dental Pro 2X1 Duro Doble Accion Blister x 2 Un",5,1,"PRO",\N
8265,"7792170000722","Productos con Cereales Quaker Cocoa Blast x 200.00 Gr",1,200,"QUAKER",\N
8266,"7791008000057","Miel Liquida Trebolar Pote x 500 Gr",1,500,"TREBOLAR",\N
8267,"7793940692000","Queso Rallado Bolsa La Serenisima x 200 Gr",1,200,"LA SERENISIMA",\N
8268,"7506309895253","Acondicionador Anticaspa Humecta Head & Shoulders 200 Cc",2,200,"HEAD & SHOULDERS",\N
8269,"0804066020053","Mermelada de Grosella Roja Frasco Hero x 340 Grm",1,528,"HERO",\N
8270,"8001250120144","Fideos Largos Sem. de Cecco Bucatini N°15 Paq x 500 Grm",1,500,"DE CECCO",\N
8271,"7798148290751","Papilla para Bebe Nutribaby Vegetales con Carne x 113.00 Gr",1,113,"NUTRIBABY",\N
8272,"7793147119775","Cerveza no Retornable Schneider x 1000 Cc",6,1000,"SCHNEIDER",\N
8273,"7501056346140","Crema Dove Corporal Essencialx200Ml",2,200,"DOVE             ",\N
8274,"7796039005484","Aceite Campo Grande Gir. Maiz x 900 Cc",6,900,"SIN MARCA",\N
8275,"7899706119931","Coloracion Nutrisse Coco Colorissimo Nro x 120 Cja 3 Uni",5,1,"NUTRISSE",\N
8276,"7797222007216","Peineta Tao Dientes Anchos Acrilico Bolsa x 1 Un",5,1,"TAO",\N
8277,"0000077956699","Alfajor Shot Triple",4,583,"MANERA",\N
8278,"7790158021509","Miel Liquida Aleluya Pote x 190 Gr",1,190,"ALELUYA",\N
8279,"7792640001402","Shampoo Brillo Extremo Capilatis x 420 Ml",2,420,"CAPILATIS",\N
8280,"7792640001150","Shampoo Iluminador Puro Rubio Capilatis x 420 Ml",2,420,"CAPILATIS",\N
8281,"7798127670093","Miel Cremosa Las Quinas Premium Fra 250 Gr",1,250,"LAS QUINAS",\N
8282,"7613034428158","Cereal Nestum Trigo y Miel con Hierro x 0.20 Kg",3,0.2,"NESTUM",\N
8283,"7798141714346","Tomate Perita Entero Carrefour x 400 Gr",1,400,"CARREFOUR",\N
8284,"7790490000101","Fideos Dieteticos Moños Clasicos Tibaldi x 300 Gr",1,300,"TIBALDI",\N
8287,"7793522000698","Madalenas Marmolada Valente x 250Gr",1,250,"VALENTE",\N
8288,"7798075820298","Dulce de Frutilla Frasco Frutas Del Sur x 450 Gr",5,1,"FRUTAS DEL SUR",\N
8289,"7791600192488","Desodorante Aerosol Colbert x 250 Cc",2,250,"COLBERT",\N
8290,"7791813420156","Gaseosa Mirinda Naranja Pet x 500 Cc",2,500,"MIRINDA",\N
8291,"7790360008770","Medallon de Carne Swift Kids Disney x 4 Uni",1,224,"SWIFT",\N
8293,"7798053653214","Especias Indo Deli Arroces C Azafran Mix x 20.00 Gr",1,20,"INDO DELI",\N
8294,"7791293031552","Crema para Peinar Sedal Rizos Definidos x 300 Ml",2,300,"SEDAL",\N
8295,"0815833002417","Cerveza Rubia Czechvar Lata x 500 Cc",5,1,"CZECHVAR",\N
8296,"7793147000752","Cerveza Lata Imperial x 473 Cc",6,473,"IMPERIAL",\N
8297,"7790123001154","Tomate Perita Pelado Vigente x 400 Gr",5,1,"VIGENTE",\N
8298,"7899706118880","Crema Peinar Elvive Elvive Fibralogy 250Ml",2,250,"ELVIVE",\N
8299,"7798031154429","Fideos Spaghettini Knorr x 500 Gr",5,1,"KNORR",\N
8300,"7792070001072","Aceituna Nucete Rellenas en Salmuera x 190.00 Gr",1,190,"NUCETE",\N
8301,"7793100141218","Enjuague Bucal Colgate Plax Menta con Fluor x 500.00 Ml",2,500,"COLGATE PLAX",\N
8302,"7790250014911","Papel Higienico H S Export Plus Higienol 6 x 30Mts",5,12,"HIGIENOL",\N
8303,"7790070411761","Arroz Carnaroli Gallo Risotto Primavera x 0.20 Kg",3,0.2,"GALLO",\N
8304,"7792170001231","Galletas Quaker Granola x 187.00 Gr",1,187,"QUAKER",\N
8306,"7793147009182","Cerveza Blanca Heineken Lata x 355 Cc",6,354,"HEINEKEN",\N
8307,"7793253000653","Lavandina en Gel Ayudin Ropa Blanca Cuidado Activo Gel x 763.00 Gr",1,763,"AYUDIN ROPA BLANCA",\N
8308,"7795933000298","Atun Desmenuzado al Natural Bahia x 170 Gr",1,170,"BAHIA",\N
8309,"7792430608200","Bombonera Bariloche Corazon Paquete x 120 Gr",1,120,"BARILOCHE",\N
8310,"7790742125170","Leche Sabor Cafe Latte La Serenisima x 1000 Cc",4,1,"LS MAS",\N
8311,"7793260000134","Esponja de Baño Bijou Ovalada con Vegetal Bolsa x 1 Un",5,1,"BIJOU",\N
8312,"7790250056799","Rollo de Cocina Ultramax 60 Panos Sussex x 3 Uni",7,30,"SUSSEX",\N
8313,"7790236001485","Salsa Filetto Frasco La Salteña x 350 Gr",1,350,"LA SALTEÑA",\N
8314,"7798067050030","Gelatina Light Cereza Frams Caja x 26 Gr",1,26,"FRAMS",\N
8315,"7506309864075","Female Hair Conditioner Pantene Damage Repair Rinse Off x 15.00 Ml",2,15,"PANTENE",\N
8316,"7791293029900","Crema P Peinar Reconstruccion Completa Dove x 200C",2,200,"DOVE",\N
8317,"7798152223424","Galletitas Sandwch Carrefour x 110 Grs",1,110,"CARREFOUR",\N
8318,"7791293025971","Jabon Toque de Vainilla 72X1 Lux x 125.00 Gr",1,125,"LUX SKINCARE",\N
8319,"0069055833131","Cepillo de Dientes Power Oral B x 1.00 1N",5,1,"ORAL B POWER",\N
8321,"7798152225817","Te Rojo con Limon Carrefour Selection x 20 Un",5,20,"CARREFOUR SELECTION",\N
8322,"7795697000190","Cerveza Blanca Grolsch Retornable x 925 Cc",6,925,"GROLSCH",\N
8323,"7790310005507","Papas Fritas Pehuamar Bolsa x 105 Gr",1,105,"PEHUAMAR",\N
8324,"7791520081299","Acondicionador Inf de Keratina Tresemme x 400 Cc",3,5.43,"TRESEMME",\N
8325,"7798071005507","Escoba La Sampedrina Guinea 5 Hilos x 1 Un",5,1,"LA SAMPEDRINA",\N
8326,"7792170001095","Barra de Cereal Quaker Frut. con Crema 6 Un Est x 120 Gr",1,150,"QUAKER",\N
8327,"8004200128900","Guante Mapa Grande Plisse Bol x 2Uni",5,2,"MAPA",\N
8328,"7790070411495","Pan Rallado Preferido x 1 Kg",3,1,"PREFERIDO",\N
8329,"7791290002050","Limpiador de Pisos Oxygel Ocean Cif x 2Lt",2,2000,"CIF",\N
8330,"7790480000418","Mate Cocido Naranja Saquitos La Tranquera x 25 Un",5,25,"LA TRANQUERA",\N
8331,"7790250056423","Paños de Papel Sussex x 10 Uni",5,10,"SUSSEX",\N
8332,"7790036003702","Jugo Light Baggio Durazno Tetrabrik x 1 Lt",6,1000,"BAGGIO PRONTO",\N
8333,"7792799001018","Agua S Gas Pomelo Awafrut 2250 Cc",4,2.25,"AWAFRUT",\N
8334,"7790127742183","Pickle Mixto Vanoli x 300 Gr",1,300,"VANOLI",\N
8335,"7792360002147","Cafe en Grano y Molido Sensaciones Torrado Suave x 125 Gr",1,125,"SENSACIONES",\N
8336,"7798033338452","Alcohol Etilico Carrefour x 500 Cc",2,500,"CARREFOUR",\N
8337,"7791885000386","Atun Desmenuzado al Natural Cumana x 170 Gr",1,170,"CUMANA",\N
8338,"7794959000923","Agua Sab.C/Gas Cimes 2L. Citrus",4,2,"CIMES",\N
8339,"7790040102972","Galletitas Dulces Formis Relleno Sabor Frutilla x 324.00 Gr",1,324,"FORMIS",\N
8340,"7791254000115","Te Manzanilla Jumala x 25 Un",5,25,"JUMALA",\N
8341,"7790580103712","Chocolate Aguila D Or Semiamargo 50% Cacao x 65.00 Gr",1,65,"AGUILA D´OR",\N
8342,"7798008383081","Esponja Acero Vileda Inoxidable Paquete x 3 Un",5,3,"VILEDA",\N
8343,"7501035911208","Jabon Liquido Palmolive para Manos Aquariu x 221 Gr",1,221,"PALMOLIVE",\N
8344,"7798065731924","Agua Sierra de Los Padres Saborizada Finam Gasif. x 1.50 Kg",3,1.5,"SIERRA DE LOS PADRES",\N
8345,"7798092840347","Crema Vaginal Vagisil Humecta y Refresca Caja x 15 Gr",1,15,"DERMO VAGISIL",\N
8346,"7792550700563","Fideos Tallarin Nutri+ Nutregal 500 Gr",1,500,"NUTREGAL",\N
8347,"7790036020235","Edulcorante Liquido Pet Si Diet x 600 Cc",6,600,"SI DIET",\N
8348,"7501001165260","Acondicionador Liso Sedoso Pantene x 400 Ml",6,400,"PANTENE",\N
8349,"7798141716180","Suavizante para Ropa Flor Silves Dp Carrefour x 900Cc",6,900,"CARREFOUR",\N
8350,"7790080027594","Queso Untable Crema y Cebolla Verdeo Tholem x 190 Gr",1,190,"THOLEM",\N
8351,"7790828104228","Acondicionador C Extra Seda Hidra Rev Duc X350Cc",6,350,"DUC",\N
8352,"7891150024267","Jabon en Espuma Lifebuoy Fresh Bot 250 Ml",2,250,"LIFEBUOY",\N
8353,"7793451000028","Miel Liquida Bioway de Limon Pet x 320 Gr",1,320,"BIOWAY",\N
8354,"7806810073615","Esponja Spunita Task Paq x 1 Uni",5,1,"TASK",\N
8355,"0000077942340","Desodorante Antitranspirante Roll On Dermo Aclarant Dove x 50 Cc",6,50,"DOVE",\N
8356,"7790070320179","Fideos Cabellos de Angel Terrabusi x 500 Gr",1,500,"TERRABUSI",\N
8357,"7791293032344","Desodorante Aero Very Pink Impulse x 163 Cc",1,107,"IMPULSE",\N
8358,"7790520018618","Limpiador Mr Musculo Vid y Multi Camp de Lav Doypack x 450 Cc",6,450,"MR.MUSCULO",\N
8359,"7896111945933","Esmalte Uñas Impala Nude Clas Cremoso Bli 7.5Ml",2,7.5,"IMPALA",\N
8360,"0000077940322","Gelatina Sabor Frutilla Shimy Sancor x 110 Gr",1,110,"SANCOR",\N
8361,"7790538009592","Galleta Arroz con Sal Semillas Lino y Sesamo Macrobiotica x 100 Gr",1,102,"MACROBIOTICA",\N
8362,"7790520011183","Glade Sensations en Gel Harmony Repuesto x 8.00 Gr",1,8,"GLADE SENSATIONS",\N
8363,"7899026487031","Shampoo Keraliso Sedosidad Elvive x 400Ml",2,400,"LOREAL PARIS",\N
8364,"7791004000099","Sal Gruesa en Paquet Celusal x 1 Kg",3,1,"CELUSAL",\N
8365,"7791293026107","Jabon Toque de Vainilla 24X3 Skincare Lux x 125.00 Gr",1,125,"LUX SKINCARE",\N
8366,"7798159714819","Protectores Diarios Cola Less Carrefour x 20 Uni",5,20,"CARREFOUR",\N
8367,"7793567012571","Aceitunas Negras Premiun Atilio Avena x 200 Gr",1,200,"ATILIO AVENA",\N
8369,"7792900009308","Cebolla en Escamas Deshidratada Dos Anclas x 50 Gr",1,50,"DOS ANCLAS",\N
8370,"7791290007406","Cif Bano Rep Econ Doyp 15X450M Cif Baño x 450.00 Ml",2,450,"CIF",\N
8371,"7790463000077","Autobrillo Blem Incoloro x 900.00 Cc",6,900,"BLEM",\N
8372,"7798033339275","Obleas Clasicas Carrefour x 100 Gr",1,100,"CARREFOUR",\N
8374,"7794321550209","Bolsa de Residuos Task 45 x 60 Cm Paquete x 20 Un",5,20,"TASK",\N
8375,"7791913001026","Agua Saborizada Cero Pomelo P S Gas Livra Pet x 2L",4,2,"LIVRA CERO",\N
8376,"4005808323258","Crema Nivea Body Milk Reafirmante Q10 Plus Botella x 125Ml",2,125,"NIVEA",\N
8377,"7622300860196","Jugo en Polvo Pomelo Amarillo Clight x 10Gr",1,9,"CLIGHT",\N
8378,"7790520019387","Limpiador Liquido y Limpiador Adhesivo Lavanda Mr Musculo x 5472 Cc",6,5472,"MR MUSCULO",\N
8379,"7791584000458","Arroz 0000 Calandria x 1 Kg",3,1,"PRODUCTOS LAR",\N
8380,"7790220000531","Azucar Refinada Bolsa Fronterita x 1 Kg",3,1,"FRONTERITA",\N
8381,"7790084003198","Crema de Leche Pasteurizada Pote Cotar x 200 Cc",1,200,"COTAR",\N
8382,"0804066020046","Mermelada de Frambuesa Frasco Hero x 340 Gr",1,528,"HERO",\N
8383,"7790463000152","Lustramueble Blem Original Aerosol x 420 Ml",2,420,"BLEM",\N
8384,"8001250152015","Fideos Pappardelle Nido Semola de Cecco x 500 Grs",5,1,"DE CECCO",\N
